fips,area_name,state_abbreviation,total_2008,dem_2008,gop_2008,oth_2008,total_2012,dem_2012,gop_2012,oth_2012,total_2016,dem_2016,gop_2016,oth_2016,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,gop_pct_2016,gop_pct_2008,pct_change
53051,Pend Oreille County,WA,6552,2562,3717,273,6649,2501,3942,206,6563,1871,4227,465,12985,13001,-0.1,13001,4.6,20,23.1,48.9,91.3,0.7,4,0.7,0.1,3.1,3.6,88.8,92.1,2.6,3.7,90.3,17.8,1478,32.5,8012,75.1,4.6,186400,5484,2.34,23167,40567,20.4,217,1620,15.5,721,1076,0,0,0,0,0,0,0,1728,66624,5208,9155,42,1399.99,9.3,0.6440652140789274,0.5673076923076923,13.720742534301866
53053,Pierce County,WA,329520,181824,141673,6023,332134,180478,144026,7630,298470,148918,125964,23588,831928,795229,4.6,795225,6.9,24,12.7,50.3,76.1,7.4,1.7,6.6,1.5,6.7,10.2,68.4,82.1,9.9,14.7,90.5,24,87547,28.8,332712,61.5,24.2,240400,300623,2.62,28223,59204,12.4,16584,227238,1.9,38934,53296,2.9,0,7.9,0,3.5,29.4,4958643,6090535,9741617,12585,1172468,3777,1669.51,476.3,0.42203236506181524,0.4299374848264142,-11.088210174133394
53055,San Juan County,WA,10531,7374,2958,199,10345,6943,3061,341,10059,6735,2523,801,16015,15769,1.6,15769,3,14.1,29.4,51.9,94.5,0.6,0.9,1.5,0.1,2.5,5.9,89.4,85.6,6.5,7.2,94.5,45.1,1544,14.6,13721,71.5,7.5,472900,7753,2.01,37719,53376,10.8,939,4062,3.8,2461,3507,0,0,0,0,0,34,0,0,155257,10161,63338,109,173.92,90.7,0.25082016104980615,0.28088500617225337,-14.70588235294118
53057,Skagit County,WA,55886,30053,24687,1146,42273,21875,19418,980,35727,17905,15541,2281,120365,116901,3,116901,6.1,22.5,18.7,50.4,90.8,0.9,2.7,2.2,0.3,3,17.8,75.4,83.4,9.3,14.2,88.2,23.6,11557,25,51870,67.6,16.6,261400,45293,2.56,27065,55925,13.5,3351,38170,3.1,7287,10513,0.3,0,0,0,2.7,25.4,8918220,698025,2134762,18362,251025,274,1731.2,67.5,0.4349931424412909,0.44173853916902267,-37.04783894357354
53059,Skamania County,WA,5490,2817,2524,149,5326,2554,2624,148,5308,2098,2789,421,11340,11066,2.5,11066,4.5,20.8,17.4,49.3,93,0.7,2.1,1.1,0.1,3,6,88,91.1,4.4,7.2,89.6,20.8,1285,28.8,5653,73.8,7.2,248200,4452,2.48,28449,53712,12.5,196,1414,10.3,636,875,0,0,0,0,0,46.3,0,2412,25995,2418,28489,34,1655.68,6.7,0.5254333082140166,0.4597449908925319,10.499207606973048
53061,Snohomish County,WA,320333,187294,126722,6317,298759,169927,121642,7190,305281,165740,114775,24766,759583,713330,6.5,713335,6.2,23.2,12.1,49.7,80.2,3.1,1.6,10.2,0.5,4.4,9.7,72.1,83.9,14.3,18.7,91.1,28.9,57318,29.5,297734,66.8,25.3,292500,268722,2.66,31349,68381,10.4,17213,228568,3.2,41212,55231,1.5,0.9,7.6,0.2,2.8,28.3,22552297,6708367,9057126,13402,1049765,3473,2087.27,341.8,0.3759650944539621,0.3955945843856237,-9.427723678603561
53063,Spokane County,WA,219511,105786,108314,5411,202088,91977,104797,5314,201592,83941,100669,16982,484318,471221,2.8,471221,6.1,22.5,14.8,50.3,89.8,1.9,1.7,2.3,0.4,3.8,5.2,85.6,82,5.5,7.8,92.6,28.4,46164,21.1,206115,63.9,24,184700,187572,2.44,25661,49233,15.4,12217,172432,1.3,27632,38017,0,0.7,1.9,0,1.2,25.2,3895374,5354273,6741223,14777,780200,1839,1763.79,267.2,0.49937001468312237,0.49343313091371277,-7.058182691064863
53065,Stevens County,WA,22341,8499,13132,710,17281,6014,10794,473,12658,3477,8463,718,43650,43531,0.3,43531,5.1,22.1,20.7,50,89.4,0.5,5.8,0.7,0.2,3.3,3.5,86.8,88.3,3.1,3.9,90.6,18.6,5529,28,21141,77.5,5.6,173500,17684,2.44,21986,41742,16.5,859,6701,1.3,2529,3376,0.9,0,0,0,0,0,383589,47196,281605,6712,27654,79,2477.77,17.6,0.6685890346026229,0.5877982185219999,-35.5543710021322
53067,Thurston County,WA,126709,75882,48366,2461,111652,64879,43703,3070,116839,62130,44320,10389,265851,252264,5.4,252264,6.1,22.1,15.2,50.9,82.9,3.4,1.7,5.7,1,5.2,8.4,76.3,81.6,7.6,10.8,92.9,32.3,29091,24.7,111807,66.8,17.7,244900,100801,2.5,29744,62229,11.7,5840,64870,0.3,13931,20125,0,2.1,5.7,0,3.4,29.8,870094,1003369,3102980,12999,346683,1003,721.96,349.4,0.37932539648576247,0.3817092708489531,-8.365380639292063
53069,Wahkiakum County,WA,2294,1121,1105,68,2285,1091,1115,79,2333,824,1328,181,4067,3978,2.2,3978,3.6,17.3,30.7,50.5,93.6,0.4,1.5,1,0.2,3.2,3.4,90.8,87.2,3.7,4.6,93.1,14.3,422,30.8,2070,75.9,2.9,195600,1715,2.28,22334,41815,22.6,84,456,-3.4,305,253,0,0,0,0,0,0,0,0,11743,2947,1849,11,263.38,15.1,0.5692241748821261,0.481691368788143,20.180995475113118
53071,Walla Walla County,WA,24727,10081,14182,464,15155,5713,9098,344,16127,6260,8869,998,59844,58781,1.8,58781,5.8,21.7,16.5,49.1,92.2,2.1,1.4,1.7,0.3,2.4,21.2,72.5,83.4,11.2,19.7,88,26,5299,14.5,23898,61.7,23.7,195200,21677,2.49,23809,46597,17.8,1345,18854,-2.4,3088,4437,0,0,0,0,5.5,0,2155540,257492,534054,9286,75763,207,1270.13,46.3,0.5499472933589632,0.5735430905487928,-37.46298124383021
53073,Whatcom County,WA,100339,58236,40205,1898,91158,49743,38764,2651,104241,57197,38985,8059,208351,201140,3.6,201140,5.5,20.2,15.4,50.4,87.3,1.2,3.2,4.3,0.3,3.7,8.9,79.9,83.4,11.4,12.5,90.9,31.9,14744,20.9,92466,63,25,277000,79314,2.5,26530,51939,16.4,6218,69793,1.4,14229,19639,0,0,2.9,0,0,24.3,11809690,1373621,2556022,13254,407945,1007,2106.86,95.5,0.3739891213629954,0.40069165528857176,-3.0344484516851122
53075,Whitman County,WA,17589,9070,8104,415,14851,6910,7460,481,8300,3903,3732,665,46827,44776,4.6,44776,4.7,15.2,10,48.9,85.1,2.3,0.7,7.7,0.3,3.9,5.6,80.3,65.4,9.4,12.4,96.2,48.9,2526,15.4,19964,46.2,40.2,182300,16624,2.35,21208,36257,32.6,828,9777,0.9,1962,2531,0,0,0,0,0,21.5,0,388870,271057,6598,48955,218,2159.09,20.7,0.4496385542168675,0.46074250952299733,-53.94866732477789
53077,Yakima County,WA,77062,33792,41946,1324,62449,25945,35381,1123,52250,20039,29592,2619,247687,243231,1.8,243231,8.4,29.8,12.8,49.9,88,1.5,6,1.5,0.2,2.8,47.7,45,84.2,18.1,39.6,71,15.5,14210,19.8,86374,62.2,17.8,156300,79679,3.02,19433,43506,22.6,4606,62573,-0.1,9131,12963,0.6,2.2,1.9,0,0,27.6,2686079,0,2425601,10442,245645,442,4295.4,56.6,0.5663540669856459,0.5443149671692923,-29.452152767844375
54001,Barbour County,WV,6232,2419,3685,128,5733,1761,3804,168,6024,1213,4509,302,16766,16589,1.1,16589,5.3,20.9,18.3,51.1,96.7,1,0.5,0.2,0,1.5,0.8,96.1,87.6,0.4,1.1,78.3,11.5,1312,33.6,7835,77.2,6.5,87900,6099,2.65,17876,37327,17.6,235,3005,0.1,703,1008,0,0,0,0,0,35.2,0,0,74996,4848,9889,30,341.06,48.6,0.7485059760956175,0.5913029525032092,22.360922659430127
54003,Berkeley County,WV,37291,15994,20841,456,36804,14122,21956,726,42770,12287,28210,2273,110497,104172,6.1,104169,6.2,24.2,13.3,50.7,88.4,7.5,0.3,1.1,0,2.7,3.9,85.1,85.2,3.4,4.9,86,19.8,10627,31.7,46205,75.2,9.6,165000,40447,2.59,26264,53515,13.1,1574,23149,5.2,5456,7285,3.2,0.3,1.3,0,1.8,28,0,573539,886400,8885,156378,701,321.14,324.4,0.6595744680851063,0.5588747955270709,35.35818818674728
54005,Boone County,WV,8366,4529,3632,205,8434,2777,5414,243,8654,1783,6483,388,23714,24627,-3.7,24629,5.7,22.4,16.8,50.3,98.5,0.6,0.1,0.1,0,0.6,0.5,98,89,0.1,0.5,75.5,8.5,1788,29.1,11030,77,4.7,77600,9559,2.55,21627,42156,20.7,291,6678,-4.9,735,1119,0,0,0,0,3.1,33.5,0,0,190618,7589,13226,16,501.54,49.1,0.7491333487404669,0.4341381783409037,78.4966960352423
54007,Braxton County,WV,5408,2704,2629,75,4756,1985,2692,79,5063,1315,3516,232,14463,14519,-0.4,14523,5.8,20.4,20,49.7,97.7,0.6,0.3,0.3,0,1,0.7,97.2,88.5,0.4,1,77.8,11.2,1317,30.5,7372,76.9,4.9,80400,5780,2.42,18635,31848,22,257,3053,3.7,594,862,0,0,0,0,0,21.8,0,57417,219637,15088,16765,0,510.81,28.4,0.6944499308710251,0.48613165680473375,33.73906428299733
54009,Brooke County,WV,9855,4717,4961,177,9224,3984,5014,226,9540,2549,6574,417,23530,24070,-2.2,24069,3.8,17.8,21.5,51,96.7,1.6,0.1,0.4,0,1.2,0.8,96,90,1.1,1.7,89.5,17,2045,25.8,10903,75.6,11.5,82300,9968,2.3,22815,42493,13.1,404,7330,0.8,981,1404,0,0,0,0,0,25.6,2645118,0,158111,6673,31311,4,89.21,269.8,0.6890985324947589,0.5033992897006596,32.51360612779681
54011,Cabell County,WV,34591,15292,18793,506,31744,13380,17779,585,32701,11306,19648,1747,97109,96317,0.8,96319,6.1,20.1,17,51.3,91.3,5.1,0.2,1.2,0,2.1,1.4,90.2,80.3,2.1,2.8,86.3,25.8,7903,20,46456,61.4,24.9,105400,40144,2.32,23647,38374,22.2,2482,46449,1.5,4681,6867,2.7,0,0.6,0,0.5,25.8,0,778893,1496115,15844,205158,138,281.02,342.8,0.6008378948656005,0.5432916076436067,4.549566327888033
54013,Calhoun County,WV,2429,993,1366,70,2157,801,1288,68,2604,456,2023,125,7513,7627,-1.5,7627,4.9,19.1,20.7,49.8,98.2,0.3,0.3,0.2,0,1,1.1,97.2,79.8,0.3,0.9,76.6,10.2,635,34.3,3952,79.4,3.1,75900,3141,2.41,18053,31679,22,109,1074,6.4,521,900,0,0,0,0,0,0,0,0,34099,4714,1305,0,279.25,27.3,0.7768817204301075,0.5623713462330177,48.09663250366032
54015,Clay County,WV,3265,1421,1755,89,2989,922,1957,110,2958,566,2289,103,8941,9386,-4.7,9386,6.5,22.8,19.1,49.9,98.3,0.2,0.2,0.1,0,1.2,0.5,97.8,90.9,0.4,0.8,72.7,8.1,688,37,4574,82.7,3.8,84500,3435,2.7,16740,31613,24.8,98,885,-31,367,527,0,0,0,0,0,41.6,0,0,41338,4101,1344,9,341.9,27.5,0.7738336713995944,0.5375191424196019,30.42735042735043
54017,Doddridge County,WV,3018,735,2218,65,2743,571,2108,64,2826,360,2347,119,8391,8202,2.3,8202,4,17.7,16.9,45.2,96.4,1.9,0.3,0.3,0,1.1,0.7,95.8,89.9,0.6,1.8,80.6,12.4,795,36.9,3927,82.8,2.2,80700,2778,2.8,17334,34817,15.5,70,0,0,233,513,0,0,0,0,0,7,0,0,19329,2666,0,0,319.72,25.7,0.8305024769992922,0.7349237905897945,5.816050495942293
54019,Fayette County,WV,15192,7242,7658,292,13971,5368,8304,299,15187,4246,10263,678,45132,46039,-2,46039,5.9,20.6,18.7,49.6,93.4,4.7,0.3,0.2,0,1.3,1.1,92.5,91.3,0.6,1.9,78.9,11.6,3924,24.5,21520,76.7,7.4,72000,17250,2.54,18685,33771,21.2,777,8393,-2.9,1690,2688,1.2,0,0,0,0,0,0,0,345744,7467,35668,34,661.55,69.6,0.67577533416738,0.5040810953133228,34.016714546879086
54021,Gilmer County,WV,2521,1004,1445,72,2482,830,1580,72,2528,537,1889,102,8618,8697,-0.9,8693,4,13.8,14.9,39.9,83.8,12.8,0.9,0.8,0.1,1.5,6.2,79,74.5,3.5,6,76.7,16.6,746,31.3,3475,77.1,5.8,72500,2590,2.49,17870,38442,28.5,127,1310,0.5,370,529,0,0,0,0,0,21.7,0,0,34262,4968,5244,6,338.5,25.7,0.7472310126582279,0.5731852439508132,30.726643598615922
54023,Grant County,WV,4218,997,3166,55,4572,713,3775,84,4945,510,4338,97,11687,11937,-2.1,11937,5.2,19.9,22.2,50.3,97.8,0.9,0.2,0.2,0,0.9,1.3,96.7,92.6,0.1,1.4,80.3,10.9,917,24.5,6468,79.1,5.6,112900,4449,2.64,20193,41368,14.6,243,2657,2.6,654,637,4.6,0,0,0,0,27.3,0,0,118345,9974,6052,66,477.37,25,0.8772497472194135,0.750592697961119,37.018319646241316
54025,Greenbrier County,WV,13726,5881,7567,278,12872,4681,7873,318,13984,3743,9499,742,35450,35481,-0.1,35480,5.4,19.5,21.3,51.1,94.6,2.9,0.4,0.4,0,1.6,1.4,93.5,88.1,0.9,1.2,82.9,17.1,3878,25.9,19129,74.4,9.6,96700,15409,2.27,21720,37895,19.7,958,10895,-7.5,2127,3292,0,0,0,0,0,28.9,148335,59111,490169,14127,139522,53,1019.57,34.8,0.6792763157894737,0.5512895235319831,25.531914893617014
54027,Hampshire County,WV,8346,2983,5222,141,7972,2294,5514,164,8557,1576,6646,335,23483,23964,-2,23964,4.6,20.1,19.8,49.3,97,1.3,0.2,0.3,0.1,1.1,1.3,95.9,93.7,0.4,1.4,78.2,8.2,1448,37.7,13773,53.8,5.2,123800,10570,2.19,17734,27766,18,335,2663,-0.1,1376,1908,0,0,0,0,0,0,0,0,112165,4958,17351,66,640.25,37.4,0.776674068014491,0.6256889527917565,27.26924549980849
54029,Hancock County,WV,13220,5504,7518,198,11991,4571,7159,261,12642,3247,8870,525,30112,30675,-1.8,30676,4.9,19.8,20.2,51.6,95.5,2.6,0.1,0.3,0,1.5,1.2,94.5,87,1.1,1.9,87.9,15.7,2842,23.7,14431,75.5,12.5,84700,12890,2.34,23261,38522,16.9,580,9706,3.1,1313,1790,0,0,0,0,0,27.3,0,117967,238492,7934,33983,16,82.61,371.3,0.7016294890049043,0.5686838124054463,17.983506251662675
54031,Hardy County,WV,5406,1901,3376,129,5149,1477,3523,149,6022,1249,4544,229,13923,14025,-0.7,14025,5.1,20.3,19.8,49.7,94.5,3,0.2,1.1,0,1.1,3.6,91.7,91.7,2.1,4.8,79.3,9.5,1065,23.5,8137,77.4,6.7,123100,5020,2.76,19032,32723,15.7,253,4686,-6.2,838,902,0,0,0,0,0,0,0,7186,132083,9736,10841,34,582.31,24.1,0.7545665891730322,0.6244913059563448,34.597156398104254
54033,Harrison County,WV,31870,13582,17824,464,25948,9660,15755,533,27868,7675,18687,1506,68761,69102,-0.5,69099,5.8,21.5,17.9,51.1,95.8,1.7,0.2,0.6,0,1.6,1.6,94.3,90.6,1,2.5,86.9,19.8,5992,21.8,31550,74.3,11.6,94600,27599,2.47,23309,43183,17.7,1834,27961,2.5,3884,5668,0.6,0,0.8,0,1,0,0,322782,1148532,16878,117645,105,416.01,166.1,0.6705540404765322,0.5592720426733605,4.841786355475763
54035,Jackson County,WV,12225,4861,7148,216,11465,3824,7360,281,12108,2648,8959,501,29126,29211,-0.3,29211,5.4,21.8,19,50.7,97.9,0.5,0.3,0.4,0,1,0.8,97.2,88.4,0.4,1.1,84.6,15.8,2839,30,13262,77.7,9.6,101800,11459,2.53,22527,40376,19,514,6685,-0.1,1509,1967,0,0,0,0,0,20.1,1296649,77382,325186,11504,31817,2,464.35,62.9,0.7399240171787248,0.5847034764826176,25.335758254057072
54037,Jefferson County,WV,22540,11687,10600,253,21776,10215,11090,471,24007,9458,13144,1405,55713,53508,4.1,53498,5.4,22.9,14.1,50.8,88.6,6.8,0.3,1.8,0.1,2.5,5.5,83.7,85.4,4.9,6.1,87.7,27.6,4753,38.9,22564,75.1,9.2,214400,19889,2.65,29605,65304,11.2,826,13502,0.3,3454,3743,3.9,0.8,2.2,0,4,36.8,0,0,455710,8932,71937,200,209.64,255.2,0.54750697713167,0.4702750665483585,24
54039,Kanawha County,WV,82480,40594,40952,934,74451,32190,41037,1224,74996,27985,43464,3547,190223,193058,-1.5,193063,5.6,20.5,18.1,51.8,88.9,7.6,0.2,1.2,0,2.2,1.1,88,87.5,1.5,2.1,87.9,25,16579,21.7,92420,71,17.8,101600,82756,2.29,28174,46085,14.1,5185,87931,0.4,9314,14196,2.5,0,1.6,0,0,26.3,0,1726956,2947318,15429,414905,296,901.59,214.1,0.5795509093818337,0.4965082444228904,6.1340105489353425
54041,Lewis County,WV,6603,2109,4335,159,6243,1719,4349,175,6885,1336,5245,304,16414,16372,0.3,16372,5.7,20.4,19.5,50.6,97.5,0.6,0.2,0.4,0,1.2,1,96.6,89,0.9,1.2,84.7,15.6,1478,25.1,7916,71.6,8.6,91400,6451,2.5,21175,36199,20.3,392,5622,8.8,893,1144,0,0,0,0,0,17,0,54766,212862,12426,27332,1,384.9,42.5,0.7618010167029775,0.6565197637437529,20.9919261822376
54043,Lincoln County,WV,6835,3029,3637,169,6747,2204,4336,207,6988,1435,5257,296,21561,21720,-0.7,21720,5.9,22.5,17.2,50.3,98.7,0.3,0.1,0.1,0,0.7,0.7,98.1,91.2,0.2,0.9,73.9,8.2,1771,33.4,9818,78.7,3.3,76700,8416,2.57,18458,35487,27.3,201,2218,0.6,769,998,0,0,0,0,0,25.3,0,0,73416,3309,2777,11,437.04,49.7,0.7522896393817974,0.5321141185076811,44.54220511410503
54045,Logan County,WV,13464,5873,7326,265,11901,3461,8186,254,12315,2082,9866,367,35348,36745,-3.8,36743,5.9,20.7,17.2,50.4,96.7,2,0.1,0.3,0,0.9,0.9,95.9,88.1,0.3,1.2,76.4,9.2,2908,25.8,16710,73.8,6.9,77600,14699,2.43,19901,36999,19.8,658,10322,-1.8,1224,1987,1.6,0,0,0,0,34.5,124916,155660,494714,13941,39628,1,453.74,81,0.8011368250101503,0.5441176470588235,34.671034671034676
54047,McDowell County,WV,6430,3430,2882,118,6136,2086,3931,119,6179,1429,4614,136,20448,22113,-7.5,22113,6.3,20.6,18.1,50.6,89.4,9,0.2,0.2,0,1.2,0.6,88.9,93.6,0.6,1,63.1,5.8,1476,25.7,11188,77.4,4.3,35000,8229,2.54,14093,22252,36.3,267,3046,-7.3,478,767,0,0,0,0,0,0,0,19961,129379,5664,6926,7,533.46,41.5,0.7467227706748665,0.44821150855365477,60.0971547536433
54049,Marion County,WV,23603,11618,11501,484,21414,8905,11981,528,22910,6926,14592,1392,56803,56418,0.7,56418,5.8,19.9,18.1,50.8,94.1,3.5,0.3,0.6,0,1.6,1.2,93,90.4,1.2,2.1,87.6,20.3,5029,24.8,26338,76.1,12.1,91500,22593,2.45,23229,42152,15.9,1223,18104,0,2545,3967,0,0,1,0,0,29.5,546362,0,614884,10838,67227,13,308.74,182.7,0.6369271060672196,0.48726856755497183,26.875923832710203
54051,Marshall County,WV,14000,5996,7759,245,9849,3395,6208,246,13083,2894,9565,624,32416,33107,-2.1,33107,5.3,20.1,19.6,50.7,97.6,0.7,0.2,0.4,0,1,1,96.7,90.4,0.8,1.8,88.1,14.2,3304,22.5,15824,76.5,9.4,86000,14042,2.3,24329,40681,16.1,510,9559,-0.9,1201,1784,0,0,0,0,0,32.7,0,0,272442,8199,26294,1,305.43,108.4,0.7311014293357793,0.5542142857142857,23.27619538600334
54053,Mason County,WV,10603,4484,5853,266,9713,3738,5706,269,10115,2069,7597,449,27016,27326,-1.1,27324,5.3,21.2,18.8,51.9,97.4,0.9,0.2,0.4,0.1,1.1,0.6,96.8,89.7,0.4,1.3,81.7,10,2950,26.3,12945,79.5,6.5,83900,10609,2.5,20622,38411,19,327,4457,-0.8,968,1221,0,0,0,0,0,30.8,0,0,135351,5320,12058,1,430.75,63.4,0.7510627780523974,0.5520135810619636,29.796685460447627
54055,Mercer County,WV,21022,7450,13246,326,21216,5416,15406,394,22919,4689,17362,868,61785,62266,-0.8,62264,6.4,21,19.3,52.1,91.2,6.3,0.2,0.6,0,1.7,1,90.4,88.2,1.3,3,80.9,17.7,5385,22.2,29825,72.2,11.4,79400,25641,2.38,20391,34842,22.2,1304,18552,0.3,2968,3671,3.5,0,0,0,0,32.8,252489,0,765556,12455,88355,5,418.99,148.6,0.7575374143723548,0.6301017981162591,31.073531632190843
54057,Mineral County,WV,11547,3750,7616,181,10784,2836,7687,261,11410,2019,8957,434,27578,28212,-2.2,28212,5.3,20,19.9,50.4,94.9,3.1,0.2,0.4,0,1.4,0.9,94.2,91.5,0.2,1.2,86.9,13.2,2486,25.3,13101,62.8,9.1,114800,11180,2.44,19788,31163,15.8,449,6154,-5.6,1385,1886,0,0,0,0,0,23,0,0,223649,8314,21407,32,327.83,86.1,0.7850131463628396,0.6595652550446003,17.60766806722689
54059,Mingo County,WV,8338,3582,4587,169,8794,2421,6163,210,9469,1365,7876,228,25716,26834,-4.2,26839,6.4,22.1,15.5,50.7,96.5,1.9,0.1,0.4,0,1.1,0.6,95.9,89.9,0.6,1.3,72.6,10.7,1422,30.2,12633,77.7,7.9,69000,10827,2.43,20609,35955,22.9,418,5084,-4.9,891,1140,0,0,0,0,0,21.6,0,50456,108241,4057,9961,5,423.11,63.4,0.8317668180378076,0.5501319261213721,71.70263788968825
54061,Monongalia County,WV,33377,17060,15775,542,31140,13664,16672,804,35733,14568,18278,2887,103463,96189,7.6,96189,5,16,10.8,48.6,90.8,3.9,0.2,3.2,0.1,1.9,2,89,79.8,4.5,5.7,90.7,38.1,5456,20.8,44494,57,33.2,161800,36449,2.5,25846,44173,22.4,2248,44269,0.8,5203,5962,0,0,3.6,0,0,0,0,370348,1289674,14727,192832,100,360.06,267.1,0.5115159656340078,0.47263085358180784,15.866877971473858
54063,Monroe County,WV,5575,2014,3397,164,5152,1441,3571,140,5670,1089,4337,244,13582,13500,0.6,13502,5.4,20.9,22.4,50.6,97.3,0.8,0.3,0.2,0,1.5,0.8,96.6,89.9,0.3,1.9,80.3,13.7,1055,34.4,7570,82.5,2.1,102200,5648,2.38,20294,41234,13.6,177,1417,6.5,797,1316,0,0,0,0,0,0,0,3651,31612,2327,2844,0,472.75,28.6,0.7649029982363316,0.6093273542600897,27.671474830733
54065,Morgan County,WV,7276,2721,4428,127,7037,2361,4508,168,7635,1568,5718,349,17453,17541,-0.5,17541,4.1,19,20.9,50.4,96.9,0.8,0.4,0.4,0,1.4,1.2,96,90.8,1.4,2,81.6,15.8,1356,33.5,9832,65,6,161200,7343,2.37,22312,36046,15.3,226,1975,-4.7,1096,1523,0,0,0,0,0,27.8,0,5694,94838,5744,11529,48,229.07,76.6,0.7489194499017682,0.6085761407366685,29.13279132791329
54067,Nicholas County,WV,9361,4357,4804,200,8676,2635,5823,218,9385,1821,7169,395,25827,26233,-1.5,26233,5.8,20.8,19.2,50.7,97.7,0.3,0.6,0.4,0,1,0.7,97,90.6,1.4,0.7,82.4,14.1,1916,27.9,13000,80.3,5.9,75500,10657,2.44,23209,40064,19.2,567,7735,-3.3,1191,2023,0,0,0,0,0,34.2,192587,136668,345876,13299,30507,0,646.82,40.6,0.7638785295684604,0.5131930349321654,49.22980849292256
54069,Ohio County,WV,19540,8593,10694,253,17541,6623,10577,341,17819,5452,11077,1290,43328,44443,-2.5,44443,5.5,19.2,19.5,52.1,93.2,3.7,0.2,0.9,0,2,1.1,92.4,87.2,1.5,3,91.2,29.1,3745,19.5,21080,70.1,23.1,98700,18553,2.25,26135,41025,15.4,1416,27606,-5.6,2448,4189,0,0,0,0,0,23.7,0,3117043,649939,14665,98255,55,105.82,420,0.6216398226612043,0.5472876151484135,3.5814475406770185
54071,Pendleton County,WV,3395,1310,2035,50,3224,1067,2087,70,3212,726,2388,98,7371,7695,-4.2,7695,4.6,17.8,24.6,48.7,95.7,2.4,0.3,0.2,0.1,1.3,1.1,94.8,92,0.2,1.2,79.9,13,743,32.4,5167,77.3,3.6,90600,3274,2.27,21253,34175,18.8,131,1157,-3.8,489,662,0,0,0,0,0,0,0,4227,39387,5227,3114,18,696.05,11.1,0.7434620174346201,0.5994108983799705,17.346437346437348
54073,Pleasants County,WV,2974,1142,1772,60,2807,942,1805,60,3130,620,2342,168,7634,7605,0.4,7605,4.6,19.4,18.3,46.4,97,1.5,0.2,0.1,0,1.1,0.9,96.2,90.7,0.3,0.9,89.2,10.5,674,27.7,3376,83.7,8.7,97300,2747,2.58,21312,41859,14.6,112,2103,-9.8,295,491,0,0,0,0,0,0,0,0,40436,5404,6573,5,130.1,58.5,0.7482428115015974,0.5958305312710155,32.167042889390515
54075,Pocahontas County,WV,3641,1548,2011,82,3553,1298,2167,88,3619,924,2474,221,8662,8722,-0.7,8719,4.9,17.4,22.4,48.4,97.2,1.1,0.3,0.2,0,1.3,1.5,95.8,91.3,0.3,0.7,82.1,16.4,920,26.7,8834,81.8,22.3,104500,3694,2.26,20373,33779,19.1,209,2936,0.4,575,871,0,0,0,0,0,0,0,0,60206,7012,60373,3,940.28,9.3,0.6836142580823432,0.5523207909914859,23.023371456986563
54077,Preston County,WV,11794,4205,7325,264,11089,2916,7841,332,12611,2462,9501,648,33788,33520,0.8,33520,4.9,19.3,17.4,48.5,97.4,1.3,0.2,0.2,0,0.9,0.9,96.5,87.2,1.1,2.1,82.9,12.6,3098,30.9,15044,80.1,5.9,106300,12697,2.48,21457,45413,13.2,534,4465,-4.1,1602,1833,0,0,0,0,0,0,0,0,221141,7285,12240,1,648.81,51.7,0.7533898977083499,0.6210785144988977,29.70648464163823
54079,Putnam County,WV,24778,9334,15162,282,23501,7198,15926,377,24443,5784,17455,1204,56770,55510,2.3,55486,5.4,22.9,16.6,50.8,96.6,1.1,0.3,0.9,0.1,1.1,1.1,95.6,93.9,1.3,1.8,89.3,24,4780,25.5,23765,84.7,7.5,142900,21391,2.61,27957,54854,11.3,1218,16900,1.9,2876,3475,0,0,1.4,0,0,26.9,0,541706,589769,10725,61640,166,345.67,160.5,0.7141103792496829,0.6119137944951166,15.123334652420528
54081,Raleigh County,WV,28257,10237,17548,472,28499,7651,20375,473,29311,6362,21835,1114,78241,78862,-0.8,78859,6.2,21.2,18.2,49.9,88.7,8.2,0.3,1,0,1.7,1.5,87.6,86.8,1.7,4.3,81.3,17,7849,23.9,36015,73.1,9.6,93900,31364,2.4,21837,40758,17.1,1826,30251,-2.5,3463,5522,1.8,0,2.9,0,0,0,0,0,1260806,16039,144263,91,605.35,130.3,0.7449421718808639,0.6210142619527904,24.43013448826077
54083,Randolph County,WV,10831,4539,6060,232,9727,3325,6150,252,10816,2724,7583,509,29429,29405,0.1,29405,5.3,19.2,20,48.3,96.9,1.5,0.3,0.3,0,1,0.8,96.1,90.5,0.3,1,82.8,19.1,2810,20.9,14178,75.2,10.4,99000,11163,2.45,19595,37276,15.9,686,9451,-3,1456,1925,0,0,0,0,0,27.1,321467,366900,319240,11252,30726,10,1039.68,28.3,0.701090976331361,0.5595051241805927,25.132013201320124
